"","class_mean","lats","lngs","average_speed","class_std","total_number_of_path","path_ratio","run_time","time","location_coordinate","speed","path_found","name"
"70","NA","35.7391788","51.2653221","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","5.96610169491525","110","میدان کاج"
"71","NA","35.743532","51.3755773","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","4.85961538461538","110","میدان کاج"
"72","NA","35.6565137","51.3756389","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","3.06418918918919","110","میدان کاج"
"73","NA","35.7015516","51.3754356","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","4.34587813620072","110","میدان کاج"
"74","NA","35.7391755","51.5105737","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","2.89253486464315","110","میدان کاج"
"75","NA","35.7474919","51.3737547","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","4.56323529411765","110","میدان کاج"
"76","NA","35.7304823","51.3749826","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","3","110","میدان کاج"
"77","NA","35.7426379","51.3724429","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","12.4411764705882","110","میدان کاج"
"78","NA","35.7385286","51.3753884","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","2.56476030277544","110","میدان کاج"
"79","NA","35.7440915","51.3715902","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","4.85961538461538","110","میدان کاج"
"80","NA","35.7423272","51.2331952","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","12.4411764705882","110","میدان کاج"
"81","NA","35.7416956","51.2470121","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","12.4411764705882","110","میدان کاج"
"82","NA","35.6876085","51.3734056","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","4.47826086956522","110","میدان کاج"
"83","NA","35.7432389","51.3748989","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","4.85961538461538","110","میدان کاج"
"84","NA","35.746714","51.2485513","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","12.4411764705882","110","میدان کاج"
"85","NA","35.748382","51.3229454","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","7.4110704787234","110","میدان کاج"
"86","NA","35.6616365","51.3072744","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","2.92911353976928","110","میدان کاج"
"87","NA","35.7420494","51.4281948","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","6.38405257936508","110","میدان کاج"
"88","NA","35.7550804","51.4749874","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","12.4411764705882","110","میدان کاج"
"89","NA","35.6564504","51.375151","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","3.09558823529412","110","میدان کاج"
"90","NA","35.7030908","51.3754933","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","3.23852657004831","110","میدان کاج"
"91","NA","35.6758719","51.3736676","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","2.54326923076923","110","میدان کاج"
"92","NA","35.7323785","51.2502447","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","12.4411764705882","110","میدان کاج"
"93","NA","35.7027374","51.469263","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","2.81196943972835","110","میدان کاج"
"94","NA","35.6168716","51.3750019","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","8.68125","110","میدان کاج"
"95","NA","35.6791757","51.3749231","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","3.47058823529412","110","میدان کاج"
"96","NA","35.6431457","51.3508134","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","4.93333333333333","110","میدان کاج"
"97","NA","35.7506552","51.3894371","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","5.96392496392496","110","میدان کاج"
"98","NA","35.7443614","51.2465483","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","12.4411764705882","110","میدان کاج"
"99","NA","35.7227791","51.3832582","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","4.69976359338061","110","میدان کاج"
"100","NA","35.7731822","51.3143422","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","1.88025210084034","110","میدان کاج"
"101","NA","35.7453618","51.5309996","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","5.96392496392496","110","میدان کاج"
"102","NA","35.6592276","51.3628914","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","2.89979035639413","110","میدان کاج"
"103","NA","35.7444856","51.3701557","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","4.85961538461538","110","میدان کاج"
"104","NA","35.7498974","51.3546142","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","12.4411764705882","110","میدان کاج"
"105","NA","35.7259072","51.2463529","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","12.4411764705882","110","میدان کاج"
"106","NA","35.6619383","51.38483","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","3.6218487394958","110","میدان کاج"
"107","NA","35.7492772","51.2534159","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","12.4411764705882","110","میدان کاج"
"108","NA","35.7429722","51.2389763","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","12.4411764705882","110","میدان کاج"
"109","NA","35.6917402","51.3654085","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","3.77738095238095","110","میدان کاج"
"110","NA","35.7030417","51.3715447","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","4.62623951182304","110","میدان کاج"
"111","NA","35.7015637","51.375812","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","4.4137519872814","110","میدان کاج"
"112","NA","35.7124978","51.4885405","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","12.4411764705882","110","میدان کاج"
"113","NA","35.7830406","51.3775995","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","5.22433460076046","110","میدان کاج"
"114","NA","35.714028","51.2045319","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","6.13725490196078","110","میدان کاج"
"115","NA","35.7479826","51.2541169","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","12.4411764705882","110","میدان کاج"
"116","NA","35.7487221","51.2492094","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","12.4411764705882","110","میدان کاج"
"117","NA","35.7724333","51.3880442","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","6.27551020408163","110","میدان کاج"
"118","NA","35.6604659","51.3758601","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","3.57575757575758","110","میدان کاج"
"119","NA","35.7439178","51.2068681","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","17.7083333333333","110","میدان کاج"
"120","NA","35.6608402","51.4772959","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","3.79171332586786","110","میدان کاج"
"121","NA","35.6767485","51.4595698","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","3.88607594936709","110","میدان کاج"
"122","NA","35.7517346","51.5666014","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","12.4411764705882","110","میدان کاج"
"123","NA","35.7436111","51.2609657","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","12.4411764705882","110","میدان کاج"
"124","NA","35.7190286","51.4483957","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","9.53908576533651","110","میدان کاج"
"125","NA","35.7487692","51.582881","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","12.4411764705882","110","میدان کاج"
"126","NA","35.6755625","51.3754123","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","2.79326923076923","110","میدان کاج"
